id,name,iso_code,city_id,address,email,phone,eudamed_uuid,eudamed_identifier,european_vat_number,trade_register,eori,eudamed_type,eudamed_status,scraping_status,european_vat_id,eudamed_competent_authority_id,validator_name,validator_uuid,validator_type,validator_srn,validator_email,validator_phone,website,empl_website,original_website
83ea1ee2-b01e-4174-a56e-4a1e7617bbc1,Jota GmbH,DE,3400,,info@jotagmbh.de,,859d3f16-7176-4d5f-810c-111ead84ddde,DE-AR-000009188,DE 112 5741 4577,HRB 12034,,AR,refdata.actor-status.active,ENRICHED_APOLLO,,8df78632-1e30-40f1-9a28-d3032729489e,"DE/CA20, Bezirksregierung Düsseldorf Dezernat 24",8a0828d5-ab74-4b66-bafc-19429e076d28,CA,DE-CA-036,dez24.mpg@brd.nrw.de,-,,,
85852fde-00b9-44ef-9b47-cc3a349e98e1,Clinicus Dental UG,DE,11931,,info@clinicus-dental.de,+49 5907 949860,69b6b6a9-e8b4-44a4-9649-fbd697c37d2b,DE-AR-000015062,DE276687541,HB 206778 Amtsgericht Osnabrück,de253780437586927,AR,refdata.actor-status.active,ENRICHED_APOLLO,,314ab4b1-68e6-41ff-94c8-ef8ae55c6ac2,"DE/CA11 - Staatliches Gewerbeaufsichtsamt Oldenburg Dezernat Gesundheitswesen, Medizinprodukte und Strahlenschutz",f14bbfa0-b51c-42e1-b462-4f3545618c8a,CA,DE-CA-028,poststelle@gaa-ol.niedersachsen.de,+49 (0) 441/799-0,,,
f69275fb-5aaf-419b-9fe5-f02d708532bd,EOS Medical Care GmbH,DE,3749,,eudamed@eos-mc.de,+49 6821 9145730,5833b5e2-79fd-4dbe-ae3e-b9a737645435,DE-IM-000005378,DE275565227,HRB19115,DE402688735580836,IM,refdata.actor-status.active,ENRICHED_APOLLO,,984d10c3-83cc-4c94-91ee-fb1faee509f5,DE/CA70 - Landesamt für Umwelt- und Arbeitsschutz,fc633c3d-4d66-48a0-9746-01433d4707e1,CA,DE-CA-066,koordination_marktueberwachung@lua.saarland.se,+49 6818500-0,eos-mc.de,,https://www.eos-mc.de/
1bc6164d-f99b-42fe-ad59-91ace7bca43d,Dufner Instrumente GmbH,DE,3394,,info@dufner-tuttlingen.de,+49 7461 3697,aad64ec4-65c2-4076-98b4-27d827a2a5ac,DE-MF-000006417,DE142940035,Amtsgericht Stuttgart,DE4096398,MF,refdata.actor-status.active,ENRICHED_APOLLO,,d5083e48-19a7-4acd-a419-56056d6e0ed9,"DE/CA39, Regierungspräsidium Freiburg Referat 25",c6e558fd-8070-40c9-ac77-1d3cfd402080,CA,DE-CA-063,poststelle@rpf.bwl.de,+49 761 208 0,dufner-tuttlingen.de,,www.dufner-tuttlingen.de
72400207-d3b7-4a35-93ae-c465e1c83466,Wagner Polymertechnik GmbH,DE,11937,,info@wpt-gmbh.de,+49 36072 8800,d774534b-cb82-4603-a66d-6f9a32721e23,DE-MF-000009553,DE 217 097 286,HRB 405302,DE4930096,MF,refdata.actor-status.active,ENRICHED_APOLLO,,0818ec58-9472-4ecf-a79f-5b622045fc1b,"DE/CA90 - Thüringer Landesamt für Verbraucherschutz Dezernat 21 Technischer Verbraucherschutz, Marktüberwachung",bb254091-e042-480f-91c3-c2a67ffec9c9,CA,DE-CA-059,poststelle@tlv.thueringen.de,+49-361 57-3815000,wpt-gmbh.de,,wpt-gmbh.de
979a082f-8ec0-476a-826b-71a5e170b77a,Naturelize GmbH,DE,8737,,andreas.witt@naturelize.com,,0e72db83-6441-426b-abdc-14493fc0292b,DE-MF-000005185,DE 275380552,HRB 16117,,MF,refdata.actor-status.active,ENRICHED_APOLLO,,a9adbb46-6010-4401-bd3f-0a4efe7068f6,DE/CA30 - Regierungspräsidium Kassel Dezernat 55 Medizinprodukte und Produktsicherheitsrecht,60a42143-c918-4f93-acaa-4dc38d29790d,CA,DE-CA-046,medizinprodukte@rpks.hessen.de,+49 561 106 2788,,,
fab4748e-ff2b-471b-b1eb-6867090ecb5d,IC Medical GmbH,DE,11935,,info@icmedical.de,+49 (0) 7181 / 70 60 - 0,0a720d49-323d-4ec8-8003-39aa20a187a9,DE-MF-000012431,DE198441993,HRB282221,DE5676533,MF,refdata.actor-status.active,ENRICHED_APOLLO,,b7d5e40e-1beb-4817-8d60-9bc91a7b0929,"DE/CA37, Regierungspräsidium Stuttgart",28c59ef3-35ea-46d2-b085-ec5998d2d5f2,CA,DE-CA-061,abteilung9@rps.bwl.de,-,icmedical.de,,www.icmedical.de
c5975eb9-1bb5-4c1d-aa4a-6979e7311a4b,HMT Medizintechnik GmbH,DE,8672,,service@hmt-ffb.de,+49 8141 4003 0,55bfad72-9a31-4ac3-9136-35ae85044c6a,DE-PR-000023454,DE812846709,HRB96968,DE3103757,PR,refdata.actor-status.active,ENRICHED_APOLLO,,4db6ae61-eedd-47bd-bbdb-651e9c8df846,DE/CA304 - Marktüberwachung Medizinprodukte Bayern,44b95082-8a55-4043-bcc6-e793b0cd1628,CA,DE-CA-047,MP.BY@reg-opf.bayern.de,+49 941 5680-0,hmt-ffb.de,,https://www.hmt-ffb.de/
65a8bed0-f647-4b8e-9b37-9d56e35799f4,Menicon GmbH,DE,4043,,info@menicon.de,+49 69 84 00 08 10,d8b397d7-99ec-473e-b578-f78539b7857b,DE-IM-000008173,DE113571130,HRB 53657,DE4391160,IM,refdata.actor-status.active,ENRICHED_APOLLO,,b9e0d257-bad5-4e74-8cc8-3c9a3da2433a,DE/CA24 - Regierungspräsidium Darmstadt Abteilung Arbeitsschutz und Umwelt,02ac7ca1-6c2a-44c0-b880-2d161988f2e2,CA,DE-CA-043,arbeitsschutz-frankfurt@rpda.hessen.de,+49 (69) 2714 0,menicon.de,,www.menicon.de
ce94cf7f-0a66-45a3-ba8d-ab28ab5a9906,Deutsche Augenoptik AG,DE,3630,,qm@dao-ag.de,,8f69c3d2-c83b-4ad9-8772-0cd086d3cce2,DE-MF-000007188,DE158808088,,,MF,refdata.actor-status.active,ENRICHED_APOLLO,,29125634-332a-4253-b517-e24b540f5428,DE/CA38 - Regierungspräsidium Karlsruhe,fe4af704-11f6-48bc-b5a9-77e8bb6d5535,CA,DE-CA-062,medizinprodukte@rpk.bwl.de,-,,,
5eafdbd5-d1f6-4160-85a8-e092497f1860,MIKROS GmbH,DE,3364,,info@nasara.de,,388dec82-5e0c-4eaf-bd2b-138de1a6df7d,DE-AR-000005914,DE118666526,HRB17197,2601621,AR,refdata.actor-status.active,ENRICHED_APOLLO,,ed936461-09c0-49b5-a9d0-a3f35adc408f,DE/CA05 - Behorde fur Justiz und Verbraucherschutz,36aa9e0d-cf58-4162-9074-8f2f547f0c00,CA,DE-CA-049,medizinprodukte@justiz.hamburg.de,-,,,
7ca2da88-1a4a-4011-b204-13f77e17217c,Caretechion GmbH,DE,3437,,info@caretechion.de,+49 211 2398900,1e56eb9a-6540-4960-8bbc-e340e4b9b6a0,DE-AR-000005946,DE319481632,Amtsgericht Düsseldorf HRB 82833,,AR,refdata.actor-status.active,ENRICHED_APOLLO,,5dc79268-59c3-43e5-9ea2-4de9ecb59638,"DE/CA20, Bezirksregierung Düsseldorf Dezernat 24",8a0828d5-ab74-4b66-bafc-19429e076d28,CA,DE-CA-036,dez24.mpg@brd.nrw.de,-,,,
f9afc61a-9d2c-41c9-a504-878c5e8cb6c7,ROTH GmbH,DE,11930,,kontakt@mobeli.de,0745393810,49e3a004-f5ec-41e6-bb68-b8933273b165,DE-MF-000009078,DE144432622,HRB340464,3187047,MF,refdata.actor-status.active,ENRICHED_APOLLO,,122398c8-e592-461a-9596-fd4d3c529f13,DE/CA38 - Regierungspräsidium Karlsruhe,fe4af704-11f6-48bc-b5a9-77e8bb6d5535,CA,DE-CA-062,medizinprodukte@rpk.bwl.de,-,mobeli.de,,www.mobeli.de
1d3e708c-e815-4557-a186-3ffc2cd3832a,KREWI Medical Produkte GmbH,DE,4273,,martin.boehm@krewi.com,021549124210,6a6b3d8b-f5f5-48c4-aa16-bd740ddf7d13,DE-IM-000005420,DE811716039,Amtsgericht Krefeld,DE3286614,IM,refdata.actor-status.active,ENRICHED_APOLLO,,7f890455-043a-4c54-8a01-f301ea02aaaa,"DE/CA20, Bezirksregierung Düsseldorf Dezernat 24",8a0828d5-ab74-4b66-bafc-19429e076d28,CA,DE-CA-036,dez24.mpg@brd.nrw.de,-,krewi.de,,www.krewi.de
97944842-0547-4b4b-a5d3-df55e5fe07c0,TomoTrast GmbH & Co. KG,DE,3904,,info@tomotrast.de,020417784569,77ac3a81-e3f4-4b34-8ced-a870f29017ca,DE-IM-000014622,,HRA 5160 HRB 12475,DE947697949863630,IM,refdata.actor-status.active,ENRICHED_APOLLO,,9e775427-c2f1-4ffe-8d57-a2df2404f1b1,DE/CA22 - Bezirksregierung Münster,cff149f4-4816-43b5-8a3c-8265416b6c78,CA,DE-CA-039,poststelle@brms.nrw.de,0049251411-0,,,
a68012cf-c8bb-4f7c-bfaf-07c5a243a6d0,Bausch +  Lomb GmbH,DE,49,,DL-DEU-PRRC_Office_Berlin@bausch.com,,52d69383-e58e-4a63-9aa7-5c086e19ad00,DE-MF-000006811,DE811322707,HRB 26283 B,DE2753308,MF,refdata.actor-status.active,ENRICHED_APOLLO,,5ba7a6aa-1db5-4492-b7d9-a71ed20c01c9,DE/CA73 - Landesamt für Gesundheit und Soziales Berlin,c8da3731-389a-4555-91c1-872c067ee529,CA,DE-CA-053,medizinprodukte@lageso.berlin.de,+4930902292908,,,
4bf539d7-9d1b-4280-beb3-94e77fc75f41,ERGOSURG GmbH,DE,3920,,info@ergosurg.com,+49 89 322 094 62,4cb52568-5a15-4688-95f1-1a9bd5b9ac70,DE-MF-000007085,DE255954040,HRB 162160,DE1811630,MF,refdata.actor-status.active,ENRICHED_APOLLO,,22adab80-c310-4629-b405-a4486007d62d,DE/CA304 - Marktüberwachung Medizinprodukte Bayern,44b95082-8a55-4043-bcc6-e793b0cd1628,CA,DE-CA-047,MP.BY@reg-opf.bayern.de,+49 941 5680-0,ergosurg.com,,www.ergosurg.com
8ba84bb2-a5e5-4fb4-8522-38777f9904b5,Reinox GmbH,DE,3437,,info@reinox.de,,2d53b2f7-3eae-4b16-9c1d-94525ed953c0,DE-MF-000007356,DE296267354,Düsseldorf HRB 72880,DE91 4995 9405 91820,MF,refdata.actor-status.active,ENRICHED_APOLLO,,fce46c8d-27ee-4e2e-b3ef-ab47117d34c2,"DE/CA20, Bezirksregierung Düsseldorf Dezernat 24",8a0828d5-ab74-4b66-bafc-19429e076d28,CA,DE-CA-036,dez24.mpg@brd.nrw.de,-,,,
752eb70f-7494-4b55-bc8b-2654db65c0d8,neaTec Vertriebsgesellschaft für orthopädische Erzeugnisse mbH,DE,3617,,info@neatec.de,+49 731 1401280,3564e81d-7071-4dcb-a605-561c9701da03,DE-MF-000010486,DE147033659,HRB 7337,DE3345750,MF,refdata.actor-status.active,ENRICHED_APOLLO,,4f392ead-30dd-46c4-9301-e2f10b6827f2,DE/CA304 - Marktüberwachung Medizinprodukte Bayern,44b95082-8a55-4043-bcc6-e793b0cd1628,CA,DE-CA-047,MP.BY@reg-opf.bayern.de,+49 941 5680-0,neatec.de,,www.neatec.de
62a0f6ec-7736-4a5d-8635-84e57cf1a937,PrehApp GmbH,DE,3361,,info@prehapp.de,,edf5d56a-6ec9-417b-b325-0bce1e7aef6f,DE-MF-000006936,DE322155572,Amtsgericht Fürth HRB 17243,,MF,refdata.actor-status.active,ENRICHED_APOLLO,,863e1a50-220e-412e-b435-59214704b353,DE/CA304 - Marktüberwachung Medizinprodukte Bayern,44b95082-8a55-4043-bcc6-e793b0cd1628,CA,DE-CA-047,MP.BY@reg-opf.bayern.de,+49 941 5680-0,prehapp.de,,www.prehapp.de
ff80fd70-d73a-44b1-ae65-26900858ae4e,Primatron medical engineering GmbH,DE,3495,,info@primatron.com,+49 2381 96 93 80,1ef6ef00-1c3d-4d1a-8049-4490ca4622fc,DE-MF-000006974,DE293295015,HRB 8021,DE641615838295021,MF,refdata.actor-status.active,ENRICHED_APOLLO,,1a6cb12b-1304-4840-80ae-777af15ddeed,DE/CA18 - Bezirksregierung Arnsberg,8822e2ad-b8e3-481e-b59c-664131b80147,CA,DE-CA-034,poststelle@bra.nrw.de,+492931-82-0,primatron.com,,www.primatron.com
299dd5a0-1983-440e-bd69-9252c6a7da7e,Classic-Line Warenhandelsgesellschaft mbH,DE,3925,,info@careprotections.de,+492332552850,1defbb9d-d74b-436f-9fbe-0879ef73a348,DE-IM-000007457,DE812361770,"AG Hagen, HRB Nr. 6392",DE3423387,IM,refdata.actor-status.active,ENRICHED_APOLLO,,a8acd26e-7fb4-4a58-a255-0364bf472e46,DE/CA18 - Bezirksregierung Arnsberg,8822e2ad-b8e3-481e-b59c-664131b80147,CA,DE-CA-034,poststelle@bra.nrw.de,+492931-82-0,careprotections.de,,https://careprotections.de/
e4edbce6-3fad-4bf0-97df-e43589026abf,Intensiv Trade GmbH,DE,3845,,g.smailus@intensiv.ch,+41(0)919865050,ba3eb917-e762-4fb7-93b8-aec169567851,DE-AR-000013123,,HRB 740387,,AR,refdata.actor-status.active,ENRICHED_APOLLO,,39b27a11-9baa-426d-83d8-53d77634e341,DE/CA38 - Regierungspräsidium Karlsruhe,fe4af704-11f6-48bc-b5a9-77e8bb6d5535,CA,DE-CA-062,medizinprodukte@rpk.bwl.de,-,intensiv.ch,,www.intensiv.ch
71be4a1d-51ae-4fe2-9984-aca19ff7a00a,Abiomed Europe GmbH,DE,3411,,kwallbrueck@abiomed.com,+49 15154455114,83943d6c-ce12-4069-acc0-ed90aa62839b,DE-IM-000011393,DE 813 647 191 ,4260113630006,4978927,IM,refdata.actor-status.active,ENRICHED_APOLLO,,eef63272-6abd-40d4-86f4-0cbca2f3dbbf,DE/CA21 - Bezirksregierung Köln Dezernat 24 ,1ab7abf8-1f08-416c-9bcd-099fe3800f29,CA,DE-CA-038,poststelle@bezreg-koeln.nrw.de,+49 221 147 0,,,
2874faf4-b7bf-4e40-9980-cf1e3b78c8e8,GETEMED Medizin- und Informationstechnik AG,DE,3923,,schadow@getemed.de,+49 3328 3942 0,dff6ec79-eb83-47b4-b0e1-6da5dc8e9b01,DE-MF-000012384,DE 813 066 109,HRB 16662 P,,MF,refdata.actor-status.active,ENRICHED_APOLLO,,2f6e4693-a9c7-4ee5-b09c-10af702a1dda,"DE/CA76 - Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit Abt. Gesundheit - Dezernat G4 ",6151d877-2c1b-407a-b07e-6520f71fe751,CA,DE-CA-054,gesundheit.office@lavg.brandenburg.de,+49 331 8683-801,getemed.de,70,www.getemed.de
ed207b7e-aaef-4a62-a94d-f9a0cba07991,Cormedics Medizintechnik GmbH,DE,3931,,info@cormedics.com,+498966658790,371ecc77-ac78-4e1d-9f51-b44ae6040153,DE-AR-000007143,DE200164866,HRB124174,DE4696352,AR,refdata.actor-status.active,ENRICHED_APOLLO,,e4f3ba53-c00c-4560-a2cc-8a98c39d6cd6,DE/CA304 - Marktüberwachung Medizinprodukte Bayern,44b95082-8a55-4043-bcc6-e793b0cd1628,CA,DE-CA-047,MP.BY@reg-opf.bayern.de,+49 941 5680-0,,,
cf296349-677c-4cca-af8d-80a8e3d0d008,NWT GmbH,DE,3769,,info@nwt.care,+49(0)34298 14120,570ef2c4-f516-4d47-8fb0-20357dda7721,DE-MF-000007360,DE814707113,,DE6419291,MF,refdata.actor-status.active,ENRICHED_APOLLO,,f854f60d-9fb8-4994-9b8e-94f17e7eac6c,"DE/CA82, Landesdirektion Sachsen Referat technischer Verbraucherschutz",ff36c6a2-1963-4787-8b9f-d0b76f7332a8,CA,DE-CA-056,mpg.asc@lds.sachsen.de,-,nwt.care,,https://www.nwt.care
58b81ff2-ba4e-4084-9809-7687e9e90ab4,Nova Eye Medical GmbH,DE,49,,germany@nova-eye.com,+493062939595,99f47da0-0ae8-49de-b191-034dce3328b2,DE-AR-000006962,DE334676821,AG Berlin Charlottenburg HRB 221747 B,DE270571960803681,AR,refdata.actor-status.active,ENRICHED_APOLLO,,af104d86-ee96-4033-9bd0-2101232937e1,DE/CA73 - Landesamt für Gesundheit und Soziales Berlin,c8da3731-389a-4555-91c1-872c067ee529,CA,DE-CA-053,medizinprodukte@lageso.berlin.de,+4930902292908,nova-eye.com,,www.nova-eye.com
24988fd5-ccf4-445c-a7da-968bb85b0165,REHAVISTA GmbH,DE,3540,,info@rehavista.de,+49 421 989 628 0,30228964-64f1-4608-9d51-151b880b065e,DE-IM-000005707,DE220859729,HRB 28676 HB,DE5254035,IM,refdata.actor-status.active,ENRICHED_APOLLO,,7bb976d6-4a16-41e1-9e5e-bf2fd2e876cb,"DE/CA14 - Senatorin für Gesundheit, Frauen und Verbraucherschutz",dd28308e-7df8-4acb-97a6-19f5e9bdb45f,CA,DE-CA-029,mp@gesundheit.bremen.de,+49421-361-0,rehavista.de,,https://www.rehavista.de/
8877c7ab-7005-4b17-9bb1-a94f6a694402,Kögel GmbH,DE,3916,,m.koegel@mk-koegel.de,+49 7 045 98 27 5,92e0ed71-a98c-4d88-a75f-2bb40e0d5288,DE-MF-000012235,DE143079324,240147,DE3115747,MF,refdata.actor-status.active,ENRICHED_APOLLO,,99dda1ea-c7a2-46a2-8ade-5fcd5193a242,DE/CA38 - Regierungspräsidium Karlsruhe,fe4af704-11f6-48bc-b5a9-77e8bb6d5535,CA,DE-CA-062,medizinprodukte@rpk.bwl.de,-,mk-koegel.de,,www.mk-koegel.de
b9794e4c-0c75-47fa-9e22-327b1eb08083,FLUORON GmbH,DE,3365,,info@fluoron.de,+4973120559970,9937608d-6efa-46fa-a1aa-183b4a28c117,DE-MF-000009235,,HRB723852,DE5221161,MF,refdata.actor-status.active,ENRICHED_APOLLO,,08fc2c4e-5fe2-4991-bfd6-e360caedbe05,DE/CA40 - Regierungspräsidium Tübingen Referat 25 - Sachgebiet Medizinprodukte,c9ff9aeb-4964-4563-8858-76675dc753a9,CA,DE-CA-064,Medizinprodukte@rpt.bwl.de,+49 7071 757 0,fluoron.de,1,www.fluoron.de
be150b68-1b0e-4fe7-a5c1-d3ecd7ba4aad,Orthopy Health GmbH,DE,3364,,regulatory@orthopy.de,,426f9e8d-67a1-4e32-b746-8cc1f16f8e54,DE-MF-000036442,DE335605688,HRB 165240,,MF,refdata.actor-status.active,ENRICHED_APOLLO,,b083feab-aaa5-4d3b-b4f7-7c840eae5941,DE/CA05 - Behorde fur Justiz und Verbraucherschutz,36aa9e0d-cf58-4162-9074-8f2f547f0c00,CA,DE-CA-049,medizinprodukte@justiz.hamburg.de,-,orthopy.de,10,https://www.orthopy.de
027b2ba3-971a-41b3-93e5-8adcd7ac4309,Pfiff Vertriebs GmbH,DE,3937,,info@pfiff-vertrieb.de,+49 5431 900600,dd4f9948-0d89-4a5c-b999-aa6ab98b3aa0,DE-MF-000013425,DE232402585,HRB21248,,MF,refdata.actor-status.active,ENRICHED_APOLLO,,88b7b4a1-316a-40c6-af10-6a729160bf1f,"DE/CA11 - Staatliches Gewerbeaufsichtsamt Oldenburg Dezernat Gesundheitswesen, Medizinprodukte und Strahlenschutz",f14bbfa0-b51c-42e1-b462-4f3545618c8a,CA,DE-CA-028,poststelle@gaa-ol.niedersachsen.de,+49 (0) 441/799-0,pfiff-vertrieb.de,,www.pfiff-vertrieb.de
3db4a9c4-382c-428a-8d11-dd6f5bd7f20a,Pi-Products GmbH,DE,3952,,metz@metz-automotive.de,+49 9624 922343 10,c1c11759-3925-4283-b38d-8097c1376f9c,DE-MF-000013509,DE813195443,HRB2979,DE6127479,MF,refdata.actor-status.active,ENRICHED_APOLLO,,59c65de4-d6ad-4797-bcf5-37e2adce31d4,DE/CA304 - Marktüberwachung Medizinprodukte Bayern,44b95082-8a55-4043-bcc6-e793b0cd1628,CA,DE-CA-047,MP.BY@reg-opf.bayern.de,+49 941 5680-0,pi-products.de,11,www.pi-products.de
ded89489-17d6-407f-9c78-5060d91fff53,Thommen Medical Deutschland GmbH,DE,3668,,regulatory@thommenmedical.com,,44e36210-c4b5-45f5-abe5-e7b36e405461,DE-IM-000008965,DE813337456,HRB 413303,DE4698169,IM,refdata.actor-status.active,ENRICHED_APOLLO,,c7083e82-8cd0-4831-a3a0-3597c95792f2,"DE/CA39, Regierungspräsidium Freiburg Referat 25",c6e558fd-8070-40c9-ac77-1d3cfd402080,CA,DE-CA-063,poststelle@rpf.bwl.de,+49 761 208 0,,,
f4ab3acf-0c32-478f-91ed-bcf23e4a390c,Invacare GmbH,DE,3731,,compliance@invacare.com,,a85f7c75-a077-45c1-8068-ca876a5269c6,DE-IM-000006988,DE 197309689,,,IM,refdata.actor-status.active,ENRICHED_APOLLO,,7507f4a9-1bb5-497f-aa17-bd44a2c64c86,DE/CA40 - Regierungspräsidium Tübingen Referat 25 - Sachgebiet Medizinprodukte,c9ff9aeb-4964-4563-8858-76675dc753a9,CA,DE-CA-064,Medizinprodukte@rpt.bwl.de,+49 7071 757 0,invacare.de,,www.invacare.de
38beb277-70ee-4274-81bc-41569e867899,Norav Medical GmbH,DE,3750,,w.schlosser@norav.com,+4961345679830,d36de0db-8f31-4d92-91a0-f16c25e0bcec,DE-AR-000007459,DE 264 932 385,HRB 24208,,AR,refdata.actor-status.active,ENRICHED_APOLLO,,3f7d3936-e5ee-4425-96a4-45831bd803ab,DE/CA29 - Regierungspräsidium Darmstadt Abteilung Arbeitsschutz und Umwelt,6d4c5e72-0594-4a41-bc9d-8025eb3bad27,CA,DE-CA-044,arbeitsschutz-wiesbaden@rpda.hessen.de,+49 (611) 3309 2581,norav.com,,www.norav.com
2fb9cde8-6240-49fd-807c-7e2aacfd3f0c,SmartPractice Europe GmbH,DE,3712,,administration@smartpracticeeurope.com,,180a7295-2b3b-494a-a9bd-c7ad1d9fb41f,DE-IM-000014375,DE125499093,HRB 2108,DE3836398,IM,refdata.actor-status.active,ENRICHED_APOLLO,,bd3b5e41-bbcf-4701-9240-674c555810bd,DE/CA22 - Bezirksregierung Münster,cff149f4-4816-43b5-8a3c-8265416b6c78,CA,DE-CA-039,poststelle@brms.nrw.de,0049251411-0,smartpracticeeurope.com,,www.smartpracticeeurope.com
af5266e6-12f6-4e99-b488-9ed0e6145d25,"""Drux"" rotierende Dentalinstrumente GmbH",DE,3948,,info@drux-gmbh.de,,56b5ecad-1aa2-4687-93fb-9c9cb700699e,DE-IM-000034161,DE120678877,,DE4774175,IM,refdata.actor-status.active,ENRICHED_APOLLO,,9bd1bb07-0c57-4ad3-b252-01d44a117665,DE/CA21 - Bezirksregierung Köln Dezernat 24 ,1ab7abf8-1f08-416c-9bcd-099fe3800f29,CA,DE-CA-038,poststelle@bezreg-koeln.nrw.de,+49 221 147 0,drux-gmbh.de,,www.drux-gmbh.de
dffaf8c7-c2b9-478c-9cc2-2f4b5238f783,Loewe Medizintechnik,DE,3950,,vertrieb@loewemed.de,+49 8379 728880,c026a8c9-10b8-41d7-b869-092928797f2a,DE-IM-000013904,DE812186019,,DE896930637577181,IM,refdata.actor-status.active,ENRICHED_APOLLO,,e8e9c564-e140-47c7-a003-553b10b19aea,DE/CA304 - Marktüberwachung Medizinprodukte Bayern,44b95082-8a55-4043-bcc6-e793b0cd1628,CA,DE-CA-047,MP.BY@reg-opf.bayern.de,+49 941 5680-0,loewe-med.de,,https://www.loewe-med.de
7bb82087-681a-458b-af5c-a48af21d1336,servoprax GmbH,DE,3941,,mdr@servoprax.de,,097c1d9d-b36a-489c-b33f-3333a7cf8863,DE-MF-000007413,DE120980351,HRB 10576,DE2910608,MF,refdata.actor-status.active,ENRICHED_APOLLO,,ee23af6c-81e2-4209-92c9-99036d24ce52,"DE/CA20, Bezirksregierung Düsseldorf Dezernat 24",8a0828d5-ab74-4b66-bafc-19429e076d28,CA,DE-CA-036,dez24.mpg@brd.nrw.de,-,,,
00f66dfc-63f3-4fc1-a943-4453626bd7a8,Koberg & Tente GmbH & Co KG,DE,3943,,frank.tente@koberg-tente.de,,a4c10d59-35b5-4c06-b39b-06dbb3a0529b,DE-MF-000014345,DE126103592,AmtsG Münster HRA 595,DE3834468,MF,refdata.actor-status.active,ENRICHED_APOLLO,,f503dd5b-c9b0-41ee-892d-aa78422d556c,DE/CA22 - Bezirksregierung Münster,cff149f4-4816-43b5-8a3c-8265416b6c78,CA,DE-CA-039,poststelle@brms.nrw.de,0049251411-0,,,
934c85c5-ab7a-4ae5-82b5-4b22dbf624e7,Sonewa GmbH,DE,3680,,info@sonewa.com,+49 951 2960093,84207ce8-766d-41c9-a9bc-d66ae0df7dd5,DE-AR-000009435,DE814832026,HRB5753,DE647189538994971,AR,refdata.actor-status.active,ENRICHED_APOLLO,,adff96b8-3621-4849-a80e-9b4082686d56,DE/CA304 - Marktüberwachung Medizinprodukte Bayern,44b95082-8a55-4043-bcc6-e793b0cd1628,CA,DE-CA-047,MP.BY@reg-opf.bayern.de,+49 941 5680-0,sonewa.com,,www.sonewa.com
934a90c4-328c-4f8e-af65-7e5469a4a7bc,FUNK international GmbH,DE,3945,,info@funk.de,+49 8869 912900,608373d5-25fb-4a5b-a568-fbb4c3f97c68,DE-MF-000036244,DE813358861,19667,DE5116163,MF,refdata.actor-status.active,ENRICHED_APOLLO,,77589db5-9bf0-4dc7-b57b-259fa0742d0a,DE/CA304 - Marktüberwachung Medizinprodukte Bayern,44b95082-8a55-4043-bcc6-e793b0cd1628,CA,DE-CA-047,MP.BY@reg-opf.bayern.de,+49 941 5680-0,funkeyewear.com,,www.funkeyewear.com
b56e5ce0-849a-48f8-af15-789872ce083c,MedNet GmbH,DE,3405,,info@medneteurope.com,,11069f67-fb77-47ef-8b55-eb8b57bc9aaa,DE-IM-000014599,DE 126 042 714,HR B 3411,DE4546318,IM,refdata.actor-status.active,ENRICHED_APOLLO,,38388232-b077-4463-8e40-444c0e1af9f7,DE/CA22 - Bezirksregierung Münster,cff149f4-4816-43b5-8a3c-8265416b6c78,CA,DE-CA-039,poststelle@brms.nrw.de,0049251411-0,,,
91004f8f-419f-484e-8526-85f6a9f07007,DeVilbiss Healthcare GmbH,DE,3553,,kontakt@devilbisshc.com,+49621-17898-0,5667ec17-0997-4bdf-a00c-7083a1df2177,DE-IM-000007794,DE269054809,708518,DE7611455,IM,refdata.actor-status.active,ENRICHED_APOLLO,,afe5d218-d6b7-433d-9458-c203c8f89767,DE/CA38 - Regierungspräsidium Karlsruhe,fe4af704-11f6-48bc-b5a9-77e8bb6d5535,CA,DE-CA-062,medizinprodukte@rpk.bwl.de,-,drivedevilbiss-int.com,,www.drivedevilbiss-int.com
580f179c-f17c-49dd-8952-46082bfcb679,Zantomed GmbH,DE,3430,,d.doerfer@zantomed.de,+49 203 60799811,3e61f5d6-5294-4e3d-b361-c4bafa1d78bd,DE-MF-000009550,DE813489726,HRB18706,DE5345987,MF,refdata.actor-status.active,ENRICHED_APOLLO,,64fdd6c8-cea6-484c-9af2-e10a6ff46099,"DE/CA20, Bezirksregierung Düsseldorf Dezernat 24",8a0828d5-ab74-4b66-bafc-19429e076d28,CA,DE-CA-036,dez24.mpg@brd.nrw.de,-,zantomed.de,,www.zantomed.de
7816d423-971f-487c-b440-9c99b8e6c153,Pader Medi.Tech GmbH & Co. KG,DE,3759,,oertel@padermeditech.de,04283-3910731,de67dbab-4fac-450c-9992-7b104290c0df,DE-MF-000018541,DE233208634,HRA4023,DE4782593,MF,refdata.actor-status.active,ENRICHED_APOLLO,,67a76489-8b88-4511-8780-5719c0072a11,DE/CA19 - Bezirksregierung Detmold Dezernat 24,c5518874-aa39-46c0-85b1-8b074978d798,CA,DE-CA-035,poststelle@bezreg-detmold.nrw.de,-,,,
